"avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
3.64775002851811,30.3482587064677,"FCN1","9",2.5
18.8042789143692,55.4726368159204,"LYZ","9",2.5
767.960108431143,97.5124378109453,"S100A8","9",2.5
503.299798808097,97.2636815920398,"S100A9","9",2.5
1.3447462041217,14.4278606965174,"MNDA","9",2.5
0.223564390002464,2.23880597014925,"FCGR3A","9",0.161370791206739
8.20670369108747,51.4925373134328,"LST1","9",2.5
0.0977516915361443,1.99004975124378,"MS4A7","9",2.49070790498432
0.186829136542729,1.74129353233831,"CDKN1C","9",1.65785660574502
9.06541261675521,45.273631840796,"CSF3R","9",2.5
0.38243199414162,1.99004975124378,"FCGR3B","9",2.5
32.3717725840023,81.0945273631841,"NAMPT","9",2.5
0.163210282258245,1.24378109452736,"CXCR2","9",2.5
0,0,"FCER1A","9",-0.307291966637548
7.22198042660472,38.5572139303483,"CST3","9",1.58153411414773
6.98865968753597,32.8358208955224,"HLA-DRA","9",0.0276593498898466
0.308838279321111,5.4726368159204,"HLA-DQA1","9",-0.571950409650214
0.385295660641115,8.95522388059701,"CD3D","9",-0.404375099319107
0.620486126762014,11.1940298507463,"CD3E","9",-0.367909166617302
0.572019024343222,11.4427860696517,"IL7R","9",-0.211473003362261
0.296924261588319,7.46268656716418,"TRAC","9",-0.321254603228728
0.0512849988366266,2.23880597014925,"CD8A","9",-0.566365500128602
0.0951861521774295,3.23383084577114,"CD8B","9",-0.505817568289746
2.86961232948343,9.70149253731343,"GNLY","9",0.184559185462268
4.45119893315789,26.1194029850746,"NKG7","9",0.526515955170053
0.0544015557501418,0.995024875621891,"KLRF1","9",-0.311593730492896
0.228264871795088,2.7363184079602,"KLRD1","9",-0.166852591029263
0.246351270287155,3.73134328358209,"MS4A1","9",-0.552747536945814
0.457347680957074,5.97014925373134,"CD79A","9",-0.591041562013127
0.0570640477074133,1.49253731343284,"CD79B","9",-0.734478978826296
0.0977721529353877,2.48756218905473,"RALGPS2","9",-0.678205186157662
1.38626180698352,3.73134328358209,"PPBP","9",-0.0897551417857891
0.441804764749448,1.49253731343284,"PF4","9",-0.232734674258316
0,0,"CD14","10",-0.311885284125469
0,0,"VCAN","10",-0.321294976500584
0.0492103172640522,3.00751879699248,"FCN1","10",-0.213381182714168
0.0589736932100021,3.00751879699248,"LYZ","10",-0.357294115701318
0.0851990584399539,3.7593984962406,"S100A8","10",-0.423426110529844
0.233917322709843,9.02255639097744,"S100A9","10",-0.376708902737086
0.107200691336566,3.7593984962406,"MNDA","10",-0.228948289258291
0.00770526439073704,0.75187969924812,"FCGR3A","10",-0.398960571522418
0.31212649856927,12.781954887218,"LST1","10",-0.264567399385229
0,0,"MS4A7","10",-0.776857009093613
0,0,"CDKN1C","10",-0.663945375060106
0,0,"CSF3R","10",-0.351003825297632
0,0,"FCGR3B","10",-0.316980062549372
0.65738213942745,24.0601503759398,"NAMPT","10",-0.34750991643111
0,0,"CXCR2","10",-0.340558501420115
0,0,"FCER1A","10",-0.307291966637548
0.662393437221216,10.5263157894737,"CST3","10",-0.114058959741491
9.7971824789123,35.3383458646617,"HLA-DRA","10",0.224877518054961
0.685343152446289,16.5413533834586,"HLA-DQA1","10",-0.217799656624877
2.64103866748712,48.1203007518797,"CD3D","10",1.08861555382744
4.14714885242699,65.4135338345865,"CD3E","10",1.07394011944558
2.30620413853136,47.3684210526316,"IL7R","10",0.937952020948598
1.95152373675612,42.1052631578947,"TRAC","10",1.34122649924397
0.518117973584479,15.0375939849624,"CD8A","10",0.526411931009232
0.641031712002389,16.5413533834586,"CD8B","10",0.67683861770587
3.60239820862798,12.0300751879699,"GNLY","10",0.30053344184997
3.76460251545861,16.5413533834586,"NKG7","10",0.42530832867427
0.251297851861502,6.01503759398496,"KLRF1","10",0.224578008948427
0.201471209242509,5.26315789473684,"KLRD1","10",-0.204482423169917
1.22243329134837,21.8045112781955,"MS4A1","10",0.250968790904262
3.03563838576555,24.812030075188,"CD79A","10",0.250066875459115
0.434851150289719,11.2781954887218,"CD79B","10",0.266786333898502
0.438741740965073,10.5263157894737,"RALGPS2","10",0.0275743613369831
8.44468333942686,18.796992481203,"PPBP","10",0.670017089348034
5.03135699769564,18.0451127819549,"PF4","10",0.628551514537376
0,0,"CD14","11",-0.311885284125469
0,0,"VCAN","11",-0.321294976500584
0,0,"FCN1","11",-0.322685441012459
0.204055010363643,18.3673469387755,"LYZ","11",-0.205853694988091
0.105770408013892,18.3673469387755,"S100A8","11",-0.413378625838139
0.245080520899356,26.530612244898,"S100A9","11",-0.37153139279435
0,0,"MNDA","11",-0.656049166119673
0,0,"FCGR3A","11",-0.421119864184552
0.800197885326568,46.9387755102041,"LST1","11",0.272895910962226
0,0,"MS4A7","11",-0.776857009093613
0.255537795400441,22.4489795918367,"CDKN1C","11",2.42072672433494
0.402297196566654,26.530612244898,"CSF3R","11",0.160670514805904
0,0,"FCGR3B","11",-0.316980062549372
1.20770928481604,59.1836734693878,"NAMPT","11",-0.0144161191137885
0,0,"CXCR2","11",-0.340558501420115
0.472672141547033,24.4897959183673,"FCER1A","11",2.5
2.33488735084225,65.3061224489796,"CST3","11",0.624383279859011
6.75515377850936,85.7142857142857,"HLA-DRA","11",0.0082392245125884
0.433760284634395,22.4489795918367,"HLA-DQA1","11",-0.444257099054285
0.0148245111432144,2.04081632653061,"CD3D","11",-0.885166678454025
0.0918279711107324,8.16326530612245,"CD3E","11",-0.86054469993201
0.00741225557160721,2.04081632653061,"IL7R","11",-0.899445727477295
0,0,"TRAC","11",-0.846882631218018
